1006,Hamilton 2.2 ml deep well plate,Hamilton 2.2 ml deep well plate with 96 wells (P/N: 235656),HAM_DW_22_ml.rck,Hamilton\\HAM_DW_22_ml.rck
1003,Hamilton 2.2 ml deep well plate,Hamilton 2.2 ml deep well plate with 96 wells (P/N: 235656),HAM_DW_22_ml.rck,Hamilton\\HAM_DW_22_ml.rck
1019,,,Ham_DW_Rgt_96_L.rck,Hamilton\\Ham_DW_Rgt_96_L.rck
1008,,,Ham_DW_Rgt_96_L.rck,Hamilton\\Ham_DW_Rgt_96_L.rck
1019,,,Ham_DW_Rgt_L.rck,Hamilton\\Ham_DW_Rgt_L.rck
1008,,,Ham_DW_Rgt_L.rck,Hamilton\\Ham_DW_Rgt_L.rck
1019,,,Ham_DW_Rgt_P.rck,Hamilton\\Ham_DW_Rgt_P.rck
1008,,,Ham_DW_Rgt_P.rck,Hamilton\\Ham_DW_Rgt_P.rck
1008,,,Ham_TCC_RGT_TUB.rck,Hamilton\\Ham_TCC_RGT_TUB.rck
1019,,,Ham_TCC_RGT_TUB.rck,Hamilton\\Ham_TCC_RGT_TUB.rck
1021,,,Ham_TCC_RGT_TUB.rck,Hamilton\\Ham_TCC_RGT_TUB.rck
1006,Hamilton 1.2 ml deep well plate,Hamilton 1.2 ml deep well plate  with 96 wells (P/N: 235655),DeepWell_1mL_Matrix_Portrait.rck,ICON\\DeepWell_1mL_Matrix_Portrait.rck
1003,Hamilton 1.2 ml deep well plate,Hamilton 1.2 ml deep well plate  with 96 wells (P/N: 235655),DeepWell_1mL_Matrix_Portrait.rck,ICON\\DeepWell_1mL_Matrix_Portrait.rck
1003,,,IST_96_C18_10mg.rck,IST\\IST_96_C18_10mg.rck
1003,,,Kda_96_Rd.rck,Kayco_Dallas\\Kda_96_Rd.rck
1003,,,Lab_96_Fl.rck,Labsystems\\Lab_96_Fl.rck
1001,,,Limbro_24_Large.rck,Limbro\\Limbro_24_Large.rck
1001,,,Limbro_24_Small.rck,Limbro\\Limbro_24_Small.rck
1002,,,Limbro_48_Large.rck,Limbro\\Limbro_48_Large.rck
1003,,,Limbro_96_Large.rck,Limbro\\Limbro_96_Large.rck
1020,,,MNa_96_Filter.rck,Macherey-Nagel\\MNa_96_Filter.rck
1003,,,MNa_96_Filter.rck,Macherey-Nagel\\MNa_96_Filter.rck
1020,,,MNElutionPlate.rck,Macherey-Nagel\\MNElutionPlate.rck
1003,,,MNElutionPlate.rck,Macherey-Nagel\\MNElutionPlate.rck
1009,,,MNFilterPlate.rck,Macherey-Nagel\\MNFilterPlate.rck
1003,,,MNFilterPlate.rck,Macherey-Nagel\\MNFilterPlate.rck
1020,,,MNFilterPlate.rck,Macherey-Nagel\\MNFilterPlate.rck
1020,,,MNWashPlate.rck,Macherey-Nagel\\MNWashPlate.rck
1003,,,MNWashPlate.rck,Macherey-Nagel\\MNWashPlate.rck
1020,,,NucleoFast.rck,Macherey-Nagel\\NucleoFast.rck
1003,,,NucleoFast.rck,Macherey-Nagel\\NucleoFast.rck
1020,,,NucleoFast_96.rck,Macherey-Nagel\\NucleoFast_96.rck
1003,,,NucleoFast_96.rck,Macherey-Nagel\\NucleoFast_96.rck
1006,,,Mrx_96_DW.rck,Matrix\\Mrx_96_DW.rck
1003,,,Mrx_96_DW.rck,Matrix\\Mrx_96_DW.rck
184,MFX_CAR_2MTP_3DWP,,MFX_CAR_2MTP_3DWP.tml,Mayo\\ML_STAR\\MayoLabware\\MFX_CAR_2MTP_3DWP.tml
184,MFX_CAR_2TipBC_3NTR4,,MFX_CAR_2TipBC_3NTR4.tml,Mayo\\ML_STAR\\MayoLabware\\MFX_CAR_2TipBC_3NTR4.tml
184,MFX_CAR_3MTP_2DWP,,MFX_CAR_3MTP_2DWP.tml,Mayo\\ML_STAR\\MayoLabware\\MFX_CAR_3MTP_2DWP.tml
184,MFX_CAR_3TipBC_2NTR4,,MFX_CAR_3TipBC_2NTR4.tml,Mayo\\ML_STAR\\MayoLabware\\MFX_CAR_3TipBC_2NTR4.tml
184,MFX_CAR_5DWP HPFlatSloped,,MFX_CAR_5DWP.tml,Mayo\\ML_STAR\\MayoLabware\\MFX_CAR_5DWP.tml
184,MFX_CAR_5NTR4,,MFX_CAR_5NTR4.tml,Mayo\\ML_STAR\\MayoLabware\\MFX_CAR_5NTR4.tml
151,TIP_CAR_NTR_A00,Carrier with 5 nestable tip rack positions,MFX_CAR_5NTR_B.tml,Mayo\\ML_STAR\\MayoLabware\\MFX_CAR_5NTR_B.tml
169,,,ODTC.rck,Mayo\\ML_STAR\\MayoLabware\\FACS\\ODTC Rack\\ODTC.rck
1003,Matrix 1.4 mL Rack,Rack containing 1.4 mL Matrix tubes,BLP_Rack.rck,MayoClinic\\BLP_Rack.rck
1003,Matrix 1.4 mL Rack,Rack containing 1.4 mL Matrix tubes,IPA Rack.rck,MayoClinic\\IPA Rack.rck
1003,Matrix 1.4 mL Rack,Rack containing 1.4 mL Matrix tubes,Matrix 1.4 mL Rack.rck,MayoClinic\\Matrix 1.4 mL Rack.rck
184,Mayo_Immunology_1mL_NTR,,Mayo_Immunology_1mL_NTR.tml,Mayo_Immunology\\Mayo_Immunology_1mL_NTR.tml
184,Mayo_Immunology_MFX_RGT_NTR,,Mayo_Immunology_MFX_RGT_NTR.tml,Mayo_Immunology\\Mayo_Immunology_MFX_RGT_NTR.tml
184,MFX_CAR_3MTP_2DWP,,MFX_CAR_3MTP_2DWP.tml,Mayo_Immunology\\MFX_CAR_3MTP_2DWP.tml
184,MFX_CAR_NTR_GRAVWASTE,,MFX_CAR_NTR_GRAVWASTE.tml,Mayo_Immunology\\MFX_CAR_NTR_GRAVWASTE.tml
1012,,,Nunc_Sq_RdBottom.rck,Mayo_Immunology\\Nunc_Sq_RdBottom.rck
1004,,,Nunc_Sq_RdBottom.rck,Mayo_Immunology\\Nunc_Sq_RdBottom.rck
149,SMP_CAR_24_15x95_A00,Sample carrier with 24 positions with preloaded 15x95 mm tubes [revision 00],Mayo_SampleCarrier_24wInserts.rck,Mayo_NIL\\Mayo_SampleCarrier_24wInserts.rck
184,MFX_CAR_2MTP HPFlatSloped_3DWP HPFlatSloped,,MFX_CAR_2MTP HPFlatSloped_3DWP HPFlatSloped.tml,Mayo_NIL\\MFX_CAR_2MTP HPFlatSloped_3DWP HPFlatSloped.tml
